Hashcode,Player,Team,Pos,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,League,Teams,Leagues,Season,Total_OB,Total_Outs,Game_Fatigue_Factor,Condition,Status,Injured Days
323290,Mike Siani,STL,OF,24,3328,5696,896,1216,64,64,0,128,256,192,384,1536,320,0,64,0.25,0.318,0.3,0.618,NL,"['CIN', 'STL']",['NL'],"[2022, 2023, 2024]",1664,4544,0,100,Active,0
174955,Victor Scott,STL,OF,23,20,59,6,5,3,0,0,2,2,0,2,15,0,2,2,0.085,0.138,0.136,0.274,NL,['STL'],['NL'],"[2022, 2023, 2024]",9,56,0,100,Active,0
225923,Zach McKinstry,DET,2B,29,14848,44096,5440,9792,1792,512,896,3328,1536,384,4224,11776,256,256,448,0.22,0.299,0.271,0.57,AL,"['DET', 'CHC', 'LAD']","['AL', 'NL']","[2022, 2023, 2024]",14464,34752,0,100,Active,0
177089,Braden Shewmake,CWS,SS,26,56,126,6,16,4,0,2,6,10,0,2,22,0,2,0,0.136,0.148,0.22,0.368,AL,"['CWS', 'ATL']","['AL', 'NL']","[2022, 2023, 2024]",18,110,0,100,Active,0
1028135,Dominic Fletcher,CWS,OF,26,96,304,26,80,18,2,4,40,0,4,22,84,6,0,4,0.203,0.277,0.271,0.548,AL,"['CWS', 'ARI']",['AL'],"[2022, 2023, 2024]",106,228,0,100,Active,0
821881,Carson Kelly,DET,C,29,11520,32768,3712,6720,1536,0,640,3456,192,0,3200,8128,0,320,320,0.169,0.269,0.237,0.506,AL,"['ARI', 'DET']",['AL'],"[2022, 2023, 2024]",10240,26368,0,100,Active,0
192979,Tommy Pham,CWS,OF,36,180000,648750,95625,160625,33125,2500,21875,86875,19375,4375,66250,176250,0,6875,6250,0.293,0.339,0.448,0.787,AL,"['ARI', 'CWS', 'NYM', 'CIN', 'BOS']","['AL', 'NL']","[2022, 2023, 2024]",233125,494375,0,100,Active,0
344435,Jordan Walker,STL,OF,21,274,956,110,250,46,6,32,110,14,8,86,244,0,8,14,0.155,0.239,0.259,0.498,NL,['STL'],['NL'],"[2022, 2023, 2024]",350,720,0,100,Active,0
441647,Aaron Hicks,LAA,OF,34,15424,45440,6656,10176,1152,192,1088,5184,1024,192,7040,12864,64,192,256,0.14,0.222,0.193,0.415,AL,"['BAL', 'NYY', 'LAA']",['AL'],"[2022, 2023, 2024]",17472,35520,0,100,Active,0
65586,Randal Grichuk,ARI,OF,32,18048,63808,8384,16832,3648,320,2304,8128,384,128,3584,14848,0,384,832,0.281,0.317,0.421,0.738,AL,"['LAA', 'COL', 'ARI']","['AL', 'NL']","[2022, 2023, 2024]",21248,47808,0,100,Active,0
834779,Gio Urshela,DET,3B,32,2016,6948,783,2016,333,36,135,846,36,18,468,1278,0,90,27,0.298,0.31,0.333,0.643,AL,"['LAA', 'DET', 'MIN']",['AL'],"[2022, 2023, 2024]",2511,4959,0,100,Active,0
499123,Luis Urias,SEA,2B,26,12544,38848,5056,8640,1664,64,1408,4800,64,128,4928,10240,0,320,1664,0.175,0.309,0.386,0.695,AL,"['SEA', 'BOS', 'MIL']","['AL', 'NL']","[2022, 2023, 2024]",15232,31872,0,100,Active,0
831863,Nick Madrigal,CHC,2B,27,1683,4815,513,1206,234,9,18,396,126,27,243,495,63,0,126,0.196,0.262,0.25,0.512,NL,['CHC'],['NL'],"[2022, 2023, 2024]",1575,3735,0,100,Active,0
733696,Chris Taylor,LAD,OF,33,2340,7164,900,1557,360,36,225,936,243,45,846,2817,9,45,90,0.071,0.209,0.071,0.28,AL,['LAD'],['AL'],"[2022, 2023, 2024]",2493,5697,0,100,Active,0
84019,Ramon Urias,BAL,3B,29,2295,7362,927,1845,369,36,189,864,36,9,531,1863,27,45,126,0.182,0.224,0.273,0.497,AL,['BAL'],['AL'],"[2022, 2023, 2024]",2502,5643,0,100,Active,0
445983,Adam Duvall,ATL,OF,35,1800,5958,819,1368,378,27,315,918,36,18,450,2043,0,72,108,0.218,0.313,0.364,0.677,NL,"['BOS', 'ATL']","['AL', 'NL']","[2022, 2023, 2024]",1926,4698,0,100,Active,0
647549,Christian Yelich,MIL,OF,32,2817,10620,1944,2862,540,54,342,1314,450,54,1557,2817,9,27,72,0.364,0.435,0.691,1.126,NL,['MIL'],['NL'],"[2022, 2023, 2024]",4491,7830,0,100,Active,0
807428,Francisco Alvarez,NYM,C,22,1296,4041,558,855,153,0,243,648,27,0,360,1152,0,9,54,0.236,0.288,0.364,0.652,NL,['NYM'],['NL'],"[2022, 2023, 2024]",1269,3240,0,100,Active,0
479345,Luke Maile,CIN,C,33,1575,3726,360,810,189,0,90,414,18,9,351,1116,9,27,90,0.148,0.258,0.222,0.48,NL,"['CIN', 'CLE']","['NL', 'AL']","[2022, 2023, 2024]",1251,3006,0,100,Active,0
525310,Danny Jansen,TOR,C,29,1584,4833,747,1206,288,0,324,936,9,0,495,1017,0,54,117,0.315,0.387,0.667,1.054,AL,['TOR'],['AL'],"[2022, 2023, 2024]",1818,3744,0,100,Active,0
198669,Jared Walsh,TEX,1B,30,1566,5220,540,1044,216,18,180,558,18,9,405,1836,0,0,45,0.226,0.317,0.321,0.638,AL,"['LAA', 'TEX']",['AL'],"[2022, 2023, 2024]",1494,4221,0,100,Active,0
420724,Bobby Dalbec,BOS,1B,28,1440,3771,441,765,117,18,117,396,54,0,333,1566,9,36,36,0.132,0.207,0.17,0.377,AL,['BOS'],['AL'],"[2022, 2023, 2024]",1134,3042,0,100,Active,0
91252,Tyler Fitzgerald,SF,OF,26,62,168,22,42,12,2,6,18,12,2,8,60,0,0,2,0.269,0.309,0.442,0.751,NL,['SF'],['NL'],"[2022, 2023, 2024]",52,128,0,100,Active,0
877896,Sean Bouchard,COL,OF,27,585,1467,243,414,117,0,72,189,9,9,297,504,0,18,18,0.235,0.35,0.392,0.742,NL,['COL'],['NL'],"[2022, 2023, 2024]",729,1071,0,100,Active,0
809154,Christian Bethancourt,MIA,C,32,14528,43776,6016,10112,2240,0,1408,4544,384,64,1664,11648,192,192,192,0.137,0.17,0.176,0.346,NL,"['TB', 'OAK', 'MIA']","['NL', 'AL']","[2022, 2023, 2024]",11968,33856,0,100,Active,0
644871,Avisail Garcia,MIA,OF,32,1377,4635,387,1008,117,9,117,441,54,0,216,1449,0,18,54,0.24,0.255,0.38,0.635,NL,['MIA'],['NL'],"[2022, 2023, 2024]",1278,3681,0,100,Active,0
575942,J.D. Martinez,NYM,DH,36,2403,9126,1251,2484,648,27,450,1512,9,0,801,2772,0,126,63,0.265,0.308,0.367,0.675,NL,"['NYM', 'BOS', 'LAD']","['NL', 'AL']","[2022, 2023, 2024]",3348,6705,0,100,Active,0
186220,Victor Caratini,HOU,C,30,1584,4698,522,1062,171,0,162,603,9,9,477,1080,9,36,117,0.245,0.302,0.429,0.731,AL,"['HOU', 'MIL']","['AL', 'NL']","[2022, 2023, 2024]",1656,3753,0,100,Active,0
781108,Alika Williams,PIT,SS,25,124,300,28,64,12,4,0,16,2,0,22,88,8,0,2,0.245,0.275,0.347,0.622,NL,['PIT'],['NL'],"[2022, 2023, 2024]",88,238,0,100,Active,0
85404,Max Schuemann,OAK,OF,26,23,49,9,10,3,0,2,7,1,0,7,13,0,1,1,0.204,0.31,0.388,0.698,AL,['OAK'],['AL'],"[2022, 2023, 2024]",18,40,0,100,Active,0
29943,Esteury Ruiz,OAK,OF,25,10944,34048,3776,8384,1728,192,448,3648,4608,1152,1600,7680,384,192,1152,0.229,0.304,0.438,0.742,AL,"['SD', 'OAK', 'MIL']","['AL', 'NL']","[2022, 2023, 2024]",11136,26816,0,100,Active,0
632574,Eguy Rosario,SD,3B,24,414,801,90,198,54,9,45,108,0,0,36,297,9,0,9,0.25,0.294,0.542,0.836,NL,['SD'],['NL'],"[2022, 2023, 2024]",243,612,0,100,Active,0
800472,Garrett Hampson,KC,SS,29,1980,4212,585,1035,189,36,45,369,189,27,423,1323,54,36,36,0.25,0.294,0.292,0.586,AL,"['COL', 'MIA', 'KC']","['AL', 'NL']","[2022, 2023, 2024]",1494,3213,0,100,Active,0
576196,Kris Bryant,COL,OF,32,1215,4563,603,1134,216,0,144,459,0,0,450,1017,0,18,108,0.149,0.273,0.255,0.528,NL,['COL'],['NL'],"[2022, 2023, 2024]",1692,3537,0,100,Active,0
782198,Jose Azocar,SD,OF,28,1665,3060,432,783,144,27,18,189,117,81,171,729,63,9,18,0.298,0.34,0.319,0.659,NL,['SD'],['NL'],"[2022, 2023, 2024]",972,2295,0,100,Active,0
681154,Andy Ibanez,DET,2B,31,1539,4698,576,1224,261,18,126,513,45,0,306,936,9,27,9,0.34,0.34,0.511,0.851,AL,"['DET', 'TEX']",['AL'],"[2022, 2023, 2024]",1539,3483,0,100,Active,0
15699,Michael Toglia,COL,OF,25,819,2691,315,468,117,18,90,261,18,18,180,1026,0,0,18,0.106,0.143,0.362,0.505,NL,['COL'],['NL'],"[2022, 2023, 2024]",666,2241,0,100,Active,0
732641,Travis Jankowski,TEX,OF,32,11264,22272,3200,5440,832,64,128,2432,1472,64,2880,3776,64,128,256,0.239,0.286,0.326,0.612,AL,"['NYM', 'SEA', 'TEX']","['AL', 'NL']","[2022, 2023, 2024]",8576,17088,0,100,Active,0
591356,Rob Refsnyder,BOS,OF,33,1467,3600,567,1008,225,18,72,513,81,36,513,936,9,36,108,0.333,0.455,0.556,1.011,AL,['BOS'],['AL'],"[2022, 2023, 2024]",1629,2700,0,100,Active,0
852725,Omar Narvaez,NYM,C,32,1368,3915,333,801,171,9,54,306,0,0,405,819,27,36,27,0.178,0.213,0.222,0.435,NL,"['NYM', 'MIL']",['NL'],"[2022, 2023, 2024]",1233,3141,0,100,Active,0
466971,Austin Hays,BAL,OF,28,2772,9900,1314,2538,639,36,288,1161,63,45,684,2394,0,72,126,0.111,0.2,0.111,0.311,AL,['BAL'],['AL'],"[2022, 2023, 2024]",3348,7488,0,100,Active,0
613085,David Hamilton,BOS,SS,26,64,156,18,26,6,0,2,4,12,2,20,48,0,0,2,0.2,0.28,0.289,0.569,AL,['BOS'],['AL'],"[2022, 2023, 2024]",48,132,0,100,Active,0
805159,Pete Crow-Armstrong,CHC,OF,22,62,118,12,22,4,0,2,16,10,4,12,32,8,2,0,0.244,0.286,0.356,0.642,NL,['CHC'],['NL'],"[2022, 2023, 2024]",34,96,0,100,Active,0
349961,Joey Bart,PIT,C,27,1287,3528,432,747,117,0,126,342,18,9,333,1368,0,9,81,0.205,0.34,0.455,0.795,NL,"['PIT', 'SF']",['NL'],"[2022, 2023, 2024]",1161,2862,0,100,Active,0
523585,Jacob Stallings,COL,C,34,1971,5670,477,1233,252,0,81,567,0,9,549,1431,36,45,99,0.326,0.412,0.512,0.924,NL,"['COL', 'MIA']",['NL'],"[2022, 2023, 2024]",1881,4536,0,100,Active,0
130225,Edmundo Sosa,PHI,SS,28,12672,31808,4416,7808,1792,512,832,3712,768,192,1216,8896,192,128,1152,0.286,0.4,0.5,0.9,NL,"['PHI', 'STL']",['NL'],"[2022, 2023, 2024]",10176,25152,0,100,Active,0
1029408,Rene Pinto,TB,C,27,747,2025,180,468,81,0,90,288,0,0,72,783,9,9,18,0.214,0.292,0.429,0.721,AL,['TB'],['AL'],"[2022, 2023, 2024]",558,1575,0,100,Active,0
156805,Tomas Nido,NYM,C,30,1224,3420,360,747,144,0,36,270,0,0,162,936,144,27,9,0.2,0.238,0.3,0.538,NL,['NYM'],['NL'],"[2022, 2023, 2024]",918,2682,0,100,Active,0
750707,Austin Slater,SF,OF,31,2151,4509,684,1152,216,18,108,495,135,36,612,1431,0,18,90,0.128,0.306,0.128,0.434,NL,['SF'],['NL'],"[2022, 2023, 2024]",1854,3447,0,100,Active,0
908559,Tucker Barnhart,ARI,C,33,1404,3861,279,828,135,0,18,234,18,0,414,1161,18,9,18,0.205,0.354,0.256,0.61,AL,"['ARI', 'DET', 'CHC']","['NL', 'AL']","[2022, 2023, 2024]",1260,3051,0,100,Active,0
154666,Danny Mendick,CWS,SS,30,684,1809,279,450,90,9,45,198,27,0,117,450,9,0,9,0.256,0.293,0.41,0.703,AL,"['CWS', 'NYM']","['NL', 'AL']","[2022, 2023, 2024]",576,1368,0,100,Active,0
12831,Yoan Moncada,CWS,3B,28,1863,6930,756,1638,369,27,207,819,36,0,513,2079,9,18,36,0.282,0.364,0.41,0.774,AL,['CWS'],['AL'],"[2022, 2023, 2024]",2187,5328,0,100,Active,0
256332,Jordan Beck,COL,OF,23,12,39,2,7,1,0,0,0,1,0,0,17,0,0,0,0.179,0.179,0.205,0.384,NL,['COL'],['NL'],"[2022, 2023, 2024]",7,32,0,100,Active,0
211891,Lenyn Sosa,CWS,2B,24,675,2133,153,378,81,0,63,144,0,9,63,585,36,9,0,0.132,0.154,0.184,0.338,AL,['CWS'],['AL'],"[2022, 2023, 2024]",441,1755,0,100,Active,0
311650,Dairon Blanco,KC,OF,31,909,1521,306,405,90,36,36,198,315,54,117,414,18,0,27,0.289,0.357,0.447,0.804,AL,['KC'],['AL'],"[2022, 2023, 2024]",549,1143,0,100,Active,0
862975,Andrew Knizner,TEX,C,29,1656,4698,540,1035,189,0,135,540,18,9,351,1188,18,9,81,0.132,0.154,0.211,0.365,AL,"['STL', 'TEX']","['AL', 'NL']","[2022, 2023, 2024]",1467,3744,0,100,Active,0
893139,Jon Berti,NYY,SS,34,2223,7056,936,1890,297,54,99,567,531,99,657,1584,27,36,45,0.263,0.3,0.263,0.563,AL,"['NYY', 'MIA']","['AL', 'NL']","[2022, 2023, 2024]",2592,5211,0,100,Active,0
540737,Jake Cave,COL,OF,31,1305,3465,360,738,144,45,90,396,45,0,279,1053,9,45,9,0.216,0.302,0.297,0.599,NL,"['COL', 'PHI', 'MIN']","['NL', 'AL']","[2022, 2023, 2024]",1026,2736,0,100,Active,0
783283,Austin Shenton,TB,3B,26,16,37,3,7,4,0,1,3,0,0,6,13,0,0,0,0.189,0.302,0.378,0.68,AL,['TB'],['AL'],"[2022, 2023, 2024]",13,30,0,100,Active,0
426735,Chadwick Tromp,ATL,C,29,189,504,18,108,54,0,0,90,0,0,9,162,0,9,0,0.194,0.211,0.278,0.489,NL,['ATL'],['NL'],"[2022, 2023, 2024]",117,396,0,100,Active,0
619033,Austin Hedges,CLE,C,31,12736,32832,2688,5568,640,0,576,3392,256,0,2304,8832,1280,448,512,0.147,0.143,0.265,0.408,AL,"['PIT', 'TEX', 'CLE']","['NL', 'AL']","[2022, 2023, 2024]",8384,27776,0,100,Active,0
317744,Tom Murphy,SF,C,33,666,1908,279,504,135,0,90,180,0,0,198,639,0,18,9,0.118,0.211,0.235,0.446,NL,"['SF', 'SEA']","['NL', 'AL']","[2022, 2023, 2024]",711,1413,0,100,Active,0
1032372,Kyle McCann,OAK,C,26,14,34,8,12,1,0,3,8,0,0,5,10,0,0,0,0.353,0.436,0.647,1.083,AL,['OAK'],['AL'],"[2022, 2023, 2024]",17,22,0,100,Active,0
59191,Jackson Holliday,BAL,SS,20,10,34,5,2,0,0,0,1,0,0,2,18,0,0,0,0.059,0.111,0.059,0.17,AL,['BAL'],['AL'],"[2022, 2023, 2024]",4,32,0,100,Active,0
581597,Joey Wendle,NYM,3B,34,2061,6093,567,1449,369,36,45,477,180,36,261,1134,36,54,63,0.242,0.265,0.273,0.538,NL,"['NYM', 'MIA']",['NL'],"[2022, 2023, 2024]",1773,4707,0,100,Active,0
721782,Kyle Higashioka,SD,C,34,1683,4536,477,1035,198,0,189,603,0,9,234,1269,27,63,9,0.182,0.182,0.333,0.515,NL,"['SD', 'NYY']","['NL', 'AL']","[2022, 2023, 2024]",1278,3510,0,100,Active,0
736268,Willie Calhoun,LAA,OF,29,4800,14016,1856,3200,1024,0,448,1408,0,0,1600,1984,0,128,64,0.333,0.361,0.606,0.967,AL,"['LAA', 'SF', 'TEX', 'NYY']","['NL', 'AL']","[2022, 2023, 2024]",4864,10880,0,100,Active,0
14113,Luis Arraez,SD,2B,27,21248,82560,11904,27392,4544,320,1152,8064,448,384,6016,5760,128,384,640,0.344,0.382,0.406,0.788,NL,"['SD', 'MIA', 'MIN']","['NL', 'AL']","[2022, 2023, 2024]",34048,55808,0,100,Active,0
1031729,Austin Barnes,LAD,C,34,1206,3501,432,693,108,0,90,351,36,18,459,792,27,27,45,0.219,0.359,0.25,0.609,AL,['LAD'],['AL'],"[2022, 2023, 2024]",1197,2853,0,100,Active,0
685951,Graham Pauley,SD,3B,23,13,32,4,4,0,0,2,5,0,0,0,15,0,0,0,0.125,0.125,0.313,0.438,NL,['SD'],['NL'],"[2022, 2023, 2024]",4,28,0,100,Active,0
536129,Brett Harris,OAK,3B,25,10,32,7,5,0,0,3,5,0,0,8,7,0,1,1,0.156,0.333,0.438,0.771,AL,['OAK'],['AL'],"[2022, 2023, 2024]",14,28,0,100,Active,0
1030265,Dominic Canzone,SEA,OF,26,657,1845,243,405,126,0,81,243,9,0,99,387,0,0,9,0.219,0.286,0.531,0.817,AL,"['ARI', 'SEA']",['AL'],"[2022, 2023, 2024]",513,1449,0,100,Active,0
976949,Daniel Vogelbach,TOR,DH,31,15936,44288,5184,10176,1856,64,1984,6976,0,0,7680,13056,0,64,192,0.097,0.222,0.161,0.383,AL,"['NYM', 'PIT', 'TOR']","['AL', 'NL']","[2022, 2023, 2024]",18048,34304,0,100,Active,0
197007,Trevor Story,BOS,SS,31,1305,4914,594,1116,306,0,171,756,216,36,396,1674,0,36,36,0.226,0.294,0.323,0.617,AL,['BOS'],['AL'],"[2022, 2023, 2024]",1548,3834,0,100,Active,0
975468,Matt Thaiss,LAA,C,29,1224,3258,396,702,90,0,99,378,27,0,468,1080,0,36,54,0.226,0.333,0.323,0.656,AL,['LAA'],['AL'],"[2022, 2023, 2024]",1224,2610,0,100,Active,0
16878,Seby Zavala,SEA,C,30,9344,24512,2752,5376,1280,0,640,2624,64,0,1984,9408,384,256,320,0.2,0.2,0.367,0.567,AL,"['CWS', 'ARI', 'SEA']",['AL'],"[2022, 2023, 2024]",7680,19456,0,100,Active,0
248123,Cristian Pache,PHI,OF,25,1368,3195,297,603,117,27,45,288,36,45,279,972,36,0,9,0.233,0.361,0.267,0.628,NL,"['OAK', 'PHI']","['NL', 'AL']","[2022, 2023, 2024]",891,2601,0,100,Active,0
738646,Bryan Ramos,CWS,3B,22,9,30,3,8,2,0,0,2,0,0,1,3,0,1,0,0.267,0.281,0.333,0.614,AL,['CWS'],['AL'],"[2022, 2023, 2024]",9,22,0,100,Active,0
560116,Nick Loftin,KC,1B,25,64,182,34,56,10,2,0,32,4,0,18,34,0,4,2,0.276,0.371,0.276,0.647,AL,['KC'],['AL'],"[2022, 2023, 2024]",76,128,0,100,Active,0
934102,Vaughn Grissom,BOS,SS,23,639,2205,288,594,90,9,45,261,45,27,117,486,0,18,45,0.138,0.138,0.172,0.31,AL,"['BOS', 'ATL']","['AL', 'NL']","[2022, 2023, 2024]",756,1656,0,100,Active,0
424489,Davis Wendzel,TEX,3B,26,17,29,1,2,0,0,1,2,0,0,0,4,0,0,0,0.069,0.069,0.172,0.241,AL,['TEX'],['AL'],"[2022, 2023, 2024]",2,27,0,100,Active,0
301685,Trent Grisham,NYY,OF,27,2898,8541,1143,1602,423,27,279,954,198,45,1251,2826,99,27,117,0.069,0.27,0.172,0.442,AL,"['SD', 'NYY']","['AL', 'NL']","[2022, 2023, 2024]",2970,7056,0,100,Active,0
999710,Pavin Smith,ARI,OF,28,1422,4185,504,864,144,0,153,639,18,9,585,1035,0,27,18,0.207,0.258,0.379,0.637,AL,['ARI'],['AL'],"[2022, 2023, 2024]",1467,3339,0,100,Active,0
268508,Patrick Wisdom,CHC,3B,32,2178,6885,1035,1449,342,18,450,1071,135,54,801,2709,18,27,99,0.321,0.441,0.679,1.12,NL,['CHC'],['NL'],"[2022, 2023, 2024]",2349,5535,0,100,Active,0
223645,Brandon Crawford,STL,SS,37,1998,6462,738,1368,234,27,144,810,36,9,630,1710,9,72,108,0.107,0.194,0.107,0.301,NL,"['SF', 'STL']",['NL'],"[2022, 2023, 2024]",2106,5202,0,100,Active,0
901054,Otto Lopez,MIA,SS,25,48,74,14,30,4,0,4,14,2,2,6,10,0,0,2,0.321,0.387,0.607,0.994,NL,"['TOR', 'MIA']","['NL', 'AL']","[2022, 2023, 2024]",38,46,0,100,Active,0
369245,Jonny DeLuca,TB,OF,25,66,140,18,38,6,2,6,32,6,0,16,22,0,0,0,0.286,0.394,0.536,0.93,AL,"['TB', 'LAD']",['AL'],"[2022, 2023, 2024]",54,102,0,100,Active,0
278294,Luis Robert,CWS,OF,26,2250,8586,1323,2322,504,9,468,1260,288,63,432,2340,0,27,135,0.214,0.241,0.5,0.741,AL,['CWS'],['AL'],"[2022, 2023, 2024]",2889,6399,0,100,Active,0
331302,Joey Loperfido,HOU,OF,25,9,28,3,9,1,0,0,3,1,0,2,10,0,0,0,0.321,0.367,0.357,0.724,AL,['HOU'],['AL'],"[2022, 2023, 2024]",11,19,0,100,Active,0
569829,Jonatan Clase,SEA,OF,21,9,27,1,6,1,0,0,3,2,0,1,9,0,0,0,0.222,0.25,0.259,0.509,AL,['SEA'],['AL'],"[2022, 2023, 2024]",7,21,0,100,Active,0
817144,Cole Tucker,LAA,OF,27,297,882,63,189,27,9,0,63,36,9,45,315,0,9,9,0.222,0.313,0.296,0.609,AL,"['LAA', 'PIT', 'COL']","['AL', 'NL']","[2022, 2023, 2024]",243,702,0,100,Active,0
75805,Brandon Lowe,TB,2B,29,1638,5751,828,1296,234,27,270,873,72,0,711,1683,0,36,90,0.185,0.267,0.333,0.6,AL,['TB'],['AL'],"[2022, 2023, 2024]",2097,4545,0,100,Active,0
676127,Garrett Stubbs,PHI,C,30,909,2205,324,486,72,18,54,252,45,0,243,603,18,0,18,0.115,0.233,0.115,0.348,NL,['PHI'],['NL'],"[2022, 2023, 2024]",747,1737,0,100,Active,0
151250,Garrett Cooper,BOS,1B,33,163750,561875,51875,143125,33750,2500,16875,73750,0,0,48125,168750,0,4375,8125,0.192,0.276,0.269,0.545,AL,"['SD', 'CHC', 'BOS', 'MIA']","['AL', 'NL']","[2022, 2023, 2024]",199375,426875,0,100,Active,0
890432,Ehire Adrianza,LAA,OF,34,3200,8512,768,1408,256,0,64,576,64,0,896,2560,0,64,64,0.192,0.25,0.346,0.596,AL,"['LAA', 'WAS', 'ATL']","['AL', 'NL']","[2022, 2023, 2024]",2368,7168,0,100,Active,0
231552,Matt Mervis,CHC,1B,26,72,232,18,36,6,0,6,28,0,0,18,80,0,0,2,0.115,0.148,0.154,0.302,NL,['CHC'],['NL'],"[2022, 2023, 2024]",56,198,0,100,Active,0
270651,Matt Wallner,MIN,OF,26,963,2655,423,612,135,9,153,495,27,9,333,1098,0,9,171,0.08,0.273,0.24,0.513,AL,['MIN'],['AL'],"[2022, 2023, 2024]",1116,2214,0,100,Active,0
682901,Alan Trejo,COL,SS,27,1170,3150,351,738,153,0,72,387,54,27,189,792,9,18,27,0.08,0.08,0.08,0.16,NL,['COL'],['NL'],"[2022, 2023, 2024]",954,2439,0,100,Active,0
257744,Dominic Smith,BOS,1B,28,1971,6174,612,1476,288,18,108,594,9,9,540,1206,0,36,126,0.16,0.192,0.2,0.392,AL,"['NYM', 'WAS', 'BOS']","['AL', 'NL']","[2022, 2023, 2024]",2142,4824,0,100,Active,0
977333,Geraldo Perdomo,ARI,SS,24,2691,7758,1188,1710,279,54,99,801,225,54,1044,1728,234,54,108,0.25,0.333,0.292,0.625,AL,['ARI'],['AL'],"[2022, 2023, 2024]",2862,6156,0,100,Active,0
585801,Joey Wiemer,MIL,OF,25,296,780,100,158,38,0,26,84,24,10,74,248,0,4,10,0.174,0.208,0.174,0.382,NL,['MIL'],['NL'],"[2022, 2023, 2024]",242,632,0,100,Active,0
712446,Alexander Canario,CHC,DH,24,38,78,10,22,4,2,4,16,2,0,4,38,0,0,2,0.273,0.36,0.455,0.815,NL,['CHC'],['NL'],"[2022, 2023, 2024]",28,58,0,100,Active,0
845991,TJ Friedl,CIN,OF,28,1944,6615,972,1746,297,117,234,837,324,72,603,1206,72,81,171,0.182,0.25,0.227,0.477,NL,['CIN'],['NL'],"[2022, 2023, 2024]",2520,5040,0,100,Active,0
657687,Jace Peterson,ARI,3B,34,16704,43776,5184,9472,1536,384,896,4608,1728,192,5312,12288,256,448,384,0.045,0.154,0.045,0.199,AL,"['OAK', 'ARI', 'MIL']","['AL', 'NL']","[2022, 2023, 2024]",15168,34688,0,100,Active,0
521256,Kevin Pillar,LAA,OF,35,6976,16320,2304,3712,896,64,768,2880,448,64,704,4288,64,256,64,0.381,0.381,0.81,1.191,AL,"['ATL', 'CWS', 'LAD', 'LAA']","['NL', 'AL']","[2022, 2023, 2024]",4480,12672,0,100,Active,0
510837,Hunter Goodman,COL,OF,24,62,182,16,32,8,6,6,42,2,0,14,64,0,4,2,0.095,0.208,0.381,0.589,NL,['COL'],['NL'],"[2022, 2023, 2024]",48,152,0,100,Active,0
56017,Dane Myers,MIA,OF,28,64,174,28,48,6,2,2,28,4,2,12,56,0,2,0,0.3,0.417,0.4,0.817,NL,['MIA'],['NL'],"[2022, 2023, 2024]",60,126,0,100,Active,0
867808,Blake Sabol,SF,C,26,234,658,74,160,22,0,26,90,8,4,54,246,4,4,14,0.368,0.478,0.421,0.899,NL,['SF'],['NL'],"[2022, 2023, 2024]",228,512,0,100,Active,0
237633,Miles Mastrobuoni,CHC,3B,28,729,1512,261,342,54,0,9,63,126,9,144,378,27,0,0,0.158,0.238,0.211,0.449,NL,"['TB', 'CHC']","['NL', 'AL']","[2022, 2023, 2024]",486,1170,0,100,Active,0
765115,Bubba Thompson,CIN,OF,25,981,2169,297,504,90,9,9,117,243,45,99,747,27,9,27,0.111,0.111,0.167,0.278,NL,"['CIN', 'TEX']","['NL', 'AL']","[2022, 2023, 2024]",630,1692,0,100,Active,0
212085,Yasmani Grandal,PIT,C,35,2007,6372,450,1395,198,0,126,567,9,0,738,1503,0,36,54,0.222,0.263,0.444,0.707,NL,"['CWS', 'PIT']","['NL', 'AL']","[2022, 2023, 2024]",2187,5031,0,100,Active,0
649764,Matt Carpenter,STL,DH,38,1152,3006,432,702,198,0,180,612,9,0,549,972,9,54,63,0.333,0.368,0.389,0.757,NL,"['SD', 'STL', 'NYY']","['NL', 'AL']","[2022, 2023, 2024]",1314,2367,0,100,Active,0
648628,Josh Jung,TEX,3B,26,1368,5337,801,1386,270,27,270,810,36,27,324,1746,0,18,45,0.412,0.474,0.941,1.415,AL,['TEX'],['AL'],"[2022, 2023, 2024]",1755,3996,0,100,Active,0
621582,Heliot Ramos,SF,OF,24,351,837,117,153,45,0,9,36,0,0,63,297,0,0,0,0.294,0.333,0.353,0.686,NL,['SF'],['NL'],"[2022, 2023, 2024]",216,684,0,100,Active,0
537147,Josh Lowe,TB,OF,26,1728,5976,855,1629,423,36,198,864,315,27,432,1728,9,27,18,0.294,0.368,0.412,0.78,AL,['TB'],['AL'],"[2022, 2023, 2024]",2079,4365,0,100,Active,0
318734,Alex Call,WSH,OF,29,11648,32320,4288,6848,1152,128,832,3328,832,704,4544,7232,192,128,640,0.313,0.476,0.375,0.851,AL,"['WAS', 'CLE', 'WSH']","['AL', 'NL']","[2022, 2023, 2024]",12032,26112,0,100,Active,0
668486,Dylan Carlson,STL,OF,25,1899,6003,747,1350,342,45,117,621,72,18,639,1314,0,63,135,0.0,0.059,0.0,0.059,NL,['STL'],['NL'],"[2022, 2023, 2024]",2124,4788,0,100,Active,0
